Molecule	Name
CCOC(=O)C1CCCc2c1[nH]c1c(cccc21)C(N)=O	CHEMBL1376606
CCOC(=O)CC1N(C(=O)c2ccc(F)cc2)c2ccccc2S(=O)(=O)n2cccc12	CHEMBL214992
CCOC(=O)CCC(=O)Nc1nc(cs1)-c1ccccc1	CHEMBL452158
CCOC(=O)CCCOc1ccc(\C=C\C(\O)=C(/CCC(=O)OCC)C(=O)\C=C\c2ccc(OCCCC(=O)OCC)c(OC)c2)cc1OC	CHEMBL3402862
CCOC(=O)CCCn1c(=O)n(C)c2nc(Br)n(C)c2c1=O	CHEMBL169795
CCOC(=O)CCN(Cc1sccc1C)S(=O)(=O)c1ccc(F)cc1	CHEMBL1522023
CCOC(=O)CN1C(=O)CC(C[C@@H](O)[C@@H]2C[C@@H](C)C[C@H](C)C2=O)CC1=O	CHEMBL333448
CCOC(=O)CN1C2CCC(=O)N2CC1=O	CHEMBL135631
CCOC(=O)CNC(=O)CSc1nnc(SCC(=O)NCC(=O)OCC)s1	CHEMBL1423108
CCOC(=O)CNC[C@H]1CC[C@]2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3	CHEMBL3392294
CCOC(=O)COc1ccccc1NC(=O)C1CC=NN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F	CHEMBL1187618
CCOC(=O)COc1nc(cc(-c2ccco2)c1C#N)-c1ccccc1	CHEMBL1463427
CCOC(=O)C[C@@H](C[N+](C)(C)C)OC(=O)CCCCCO[N+]([O-])=O	CHEMBL261071
CCOC(=O)Cc1c(C)nc2c(c(C)nn2c1C)-c1ccc(Cl)cc1	CHEMBL1361080
CCOC(=O)Cc1cc(OC)cc(c1)-c1ccc(Cl)cc1	CHEMBL3244547
CCOC(=O)Cc1cnc(NC(=O)CSc2nc(O)cc(n2)C(C)C)s1	CHEMBL1492437
CCOC(=O)Cc1csc(Nc2ccc(OCC)cc2)n1	CHEMBL1982664
CCOC(=O)Cn1ccc2c(C(=O)OC2(C)C)c1=O	CHEMBL2036539
CCOC(=O)N(C)C(C)C#CCn1ccnc1	CHEMBL309054
CCOC(=O)N(C)CC[C@@]12CCCC[C@@H]1C=Cc1ccc(OC)cc21	CHEMBL301487
CCOC(=O)N1CCC2C(C1)Sc1nc(nc(O)c21)-c1cc(OC)c(OC)c(OC)c1	CHEMBL197406
CCOC(=O)N1CCN(CC1)C(=O)C1CCN(CC1)S(=O)(=O)c1cc(C)ccc1OC	CHEMBL1334099
CCOC(=O)N1CCN(CC1)C(=O)CSc1ccc2nnc(-c3cccnc3)n2n1	CHEMBL1384046
CCOC(=O)N1CCN(CC1)C(=O)C[C@@H]1C[C@]2(CC(C)(C)CC=C2N(Cc2ccc3OCOc3c2)C1=O)C(=O)OC	CHEMBL2362070
CCOC(=O)N1CCN(CC1)S(=O)(=O)c1ccc(F)cc1	CHEMBL1499513
CCOC(=O)N1CCN(CC1)S(=O)(=O)c1ccc(OC)c(Br)c1	CHEMBL1520575
CCOC(=O)N1CCN(CC1)c1c(NCCCN(CC)c2cccc(C)c2)c(=O)c1=O	CHEMBL1340710
CCOC(=O)NC(=O)CSc1nnnn1-c1ccccc1	CHEMBL1545683
CCOC(=O)NNc1ccccc1	CHEMBL1369776
CCOC(=O)N[C@H]1CC[C@H](CCN2CCc3ccccc3C2)CC1	CHEMBL3088211
CCOC(=O)Nc1cc(cc(c1)[N+]([O-])=O)-c1csc(N=C(N)N)n1	CHEMBL582137
CCOC(=O)Nc1cc2NCC(=Nc2c(N)n1)c1ccc(C)cc1	CHEMBL9619
CCOC(=O)O[C@@H](C=C)c1ccc(OC(=O)OCC)cc1	CHEMBL1092248
CCOC(=O)[C@@H]1CC2C3Cc4ccc(OC)cc4C2(CCN3CC2CC2)CC1=O	CHEMBL353550
CCOC(=O)[C@@H]1O[C@H]1C(=O)N(CC(O)=O)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)CCc1ccccc1)C(C)C	CHEMBL288160
CCOC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)\C=C/C(=O)N1C\C(=C/c2ccccc2)C(=O)\C(C1)=C\c1ccccc1	CHEMBL577109
CCOC(=O)[C@H]1[C@H]2COc3ccccc3[C@@H]2N2C(=O)c3cc(F)ccc3NC(=O)[C@@]12C	CHEMBL1703223
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@H]12)c1cnn(c41)-c1cccc(F)c1	CHEMBL2402649
CCOC(=O)\C=C\c1cc(O)nc(O)n1	CHEMBL439803
CCOC(=O)\C=C\c1coc2ccc(O)cc12	CHEMBL506705
CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1NC(=O)C(C)N1CCN(Cc2ccccc2)CC1	CHEMBL1330327
CCOC(=O)c1[nH]n(C(=O)c2ccccc2)c(=O)c1C#N	CHEMBL560601
CCOC(=O)c1c(C(=O)OCC)c2c(cc(nn2c1-c1cccc(OC)c1)N1CCOCC1)-c1ccccc1	CHEMBL1258487
CCOC(=O)c1c(C)[nH]c(C(=O)OCC(=O)N2C(C)Cc3ccccc23)c1C	CHEMBL1545212
CCOC(=O)c1c(C)c(sc1NC)-c1ccccc1	CHEMBL566783
CCOC(=O)c1c(N)sc2CCC(Cc12)c1ccccc1	CHEMBL577065
CCOC(=O)c1c(NC(=O)CN2CCOCC2)sc2CCCCc12	CHEMBL1346737
CCOC(=O)c1c(NC(=O)CSc2cn(CCNC(=O)c3ccc(OCC)cc3)c3ccccc23)sc2CCCc12	CHEMBL1897867
CCOC(=O)c1c(NC(=O)NS(C)(=O)=O)sc2CCCCc12	CHEMBL200991
CCOC(=O)c1c(NC(C)=O)sc(C(C)=O)c1-c1ccc(Cl)cc1	CHEMBL3702555
CCOC(=O)c1c2CCCCc2sc1NC(=O)c1c(cccc1[N+]([O-])=O)C(O)=O	CHEMBL1475901
CCOC(=O)c1c2c(C(=O)c3cccnc3C2=O)n2cccc(N)c12	CHEMBL458562
CCOC(=O)c1cc(-c2ccccc2)n2c1c(nc1ccccc21)-c1ccc(CN2CCC(CC2)n2c3ccccc3[nH]c2=O)cc1	CHEMBL3781555
CCOC(=O)c1cc(NC(=O)c2ccc(F)cc2)c(=O)n2c3ccccc3oc12	CHEMBL1514323
CCOC(=O)c1cc(on1)-c1cccc(OCc2cc(F)cc(F)c2)c1	CHEMBL577717
CCOC(=O)c1cc(on1)-c1ccccc1NC(=O)c1ccccc1	CHEMBL583011
CCOC(=O)c1cc2c3cc(OC)ccc3c3ccc(N)cc3n2c1C	CHEMBL3608676
CCOC(=O)c1ccc(C(=O)C(\C#N)=C2/CCCN2)n1C	CHEMBL1969188
CCOC(=O)c1ccc(cc1)-c1nn(CCn2ccnc2)c(=O)c2ccccc12	CHEMBL130566
CCOC(=O)c1ccc(cc1)S(=O)(=O)N1CCN(CC1)C(=O)\C=C\c1ccccc1OC	CHEMBL1473867
CCOC(=O)c1cccc(NC(=O)Cn2cnc3nc4CCCCc4cc3c2=O)c1	CHEMBL1590713
CCOC(=O)c1cccc(NC(=O)c2cc3c(nn(C)c3s2)-c2cccc(OC)c2)c1	CHEMBL1609353
CCOC(=O)c1cccc(n1)-c1nc2ccccc2[nH]1	CHEMBL161951
CCOC(=O)c1cn(Cc2coc(n2)-c2ccc(OCC)cc2)nc1C(F)(F)F	CHEMBL1861743
CCOC(=O)c1cn2ncnc(Oc3ccc4[nH]ccc4c3)c2c1C	CHEMBL207842
CCOC(=O)c1cnc(SCC(=O)c2cc(Cl)c(Cl)s2)nc1N	CHEMBL499463
CCOC(=O)c1cnc(nc1NN1C(=O)C=C(C)C1=O)-c1cccc(Br)c1	CHEMBL42079
CCOC(=O)c1coc2cc(Cl)c(Oc3ccncc3C(=O)N3CCN(C4CC4)c4ccccc34)cc12	CHEMBL3290720
CCOC(=O)c1csc(CO\N=C(/C)c2ccc(Sc3cc(F)cc(c3)C3CCOCC3)cc2)n1	CHEMBL283905
CCOC(=O)c1nc(O)c2cc3cc4OCOc4cc3nc2n1	CHEMBL327895
CCOC(=O)c1nnc2N(CCn2c1=O)c1ccc(Cl)c(Cl)c1	CHEMBL518518
CCOC(=O)c1nnn(CC(=O)Nc2cc(Cl)ccc2C)c1C(=O)OCC	CHEMBL1442842
CCOC(=O)c1oc2cc(O)cc(C)c2c(=O)c1-c1cscn1	CHEMBL1584071
CCOC(CNCc1ccc(cc1)C(F)(F)F)OCC	CHEMBL2336643
CCOC(CNc1ncnc2sc(cc12)-c1ccccc1)OCC	CHEMBL1439898
CCOC(Cc1ccc(OCCN2CCC(=CC2)c2cc(Cl)ccc2Cl)cc1)C(O)=O	CHEMBL490401
CCOC(OCC)c1cn(CC=C)nn1	CHEMBL272338
CCOC1(CN(C)CCO1)c1ccc(cc1)-c1ccccc1	CHEMBL545111
CCOC1=C2CN([C@@H](C[C@@H]2N([C@@H](C1)c1ccccc1)S(C)(=O)=O)c1ccccc1)S(=O)(=O)c1ccc(C)cc1	CHEMBL1889485
CCOC1OC(=O)c2cc3ccc4OCOc4c3c(c12)-c1ccc2OCOc2c1	CHEMBL1980830
CCOCC(=O)NC1CCSC1=O	CHEMBL1391853
CCOCC1CN(Cc2cnn(CC)c12)C(=O)c1ccnnc1	CHEMBL3552128
CCOCCCNC(=O)[C@@H]1[C@H]2C=C[C@@H]([C@H]1C(=O)NCc1ccc(Br)cc1)C21CC1	CHEMBL3729806
CCOCCCNCc1cc(Br)ccc1OCc1ccccc1	CHEMBL1497874
CCOCCCn1c(=S)[nH]c2cc(ccc2c1=O)C(=O)N1CCN(CC1)c1ccccc1	CHEMBL1531280
CCOCCOCCn1c2ccccc2n(CCCOc2ccc(Cl)cc2Cl)c1=N	CHEMBL3546010
CCOCCn1c(CN2CCCCC2)nc2n(C)c(=O)n(C)c(=O)c12	CHEMBL1549187
CCOCN1C2=C(C(=O)Nc3ccc(C)s3)C(=O)CCN2c2ccc(F)cc12	CHEMBL421707
CCOCc1nnc(C2CCN(CC2)c2ccccn2)n1Cc1ccccc1	CHEMBL1837023
CCO[C@H]1CC[C@](CS)(CC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1	CHEMBL62156
CCO\C(O)=C1\C(C(C(=O)OCC)=C(C)N=C1C)c1cccc(c1)-c1cccnc1	CHEMBL101723
CCO\C(O)=C\C(\C)=N\c1cc(C)nn1-c1ccccc1	CHEMBL1984179
CCO\C=N\c1c(cc(-c2ccccc2)n1-c1ccccc1)C#N	CHEMBL1277983
CCO\N=C\c1ccc(OC)c(Oc2nc(OC)cc(OC)n2)c1	CHEMBL3212968
CCOc1c(oc2ccc(Cl)cc2c1=O)-c1c(C)cc(C)cc1C	CHEMBL147110
CCOc1cc(Br)cnc1Nc1cccc(C)n1	CHEMBL373045
CCOc1cc(CN2CCC(CC2)Nc2nc3cc(OC(F)(F)F)ccc3o2)ccc1OC	CHEMBL1078215
CCOc1cc(CNC)cc2[nH]c(=O)c3CCCNc3c12	CHEMBL3649805
CCOc1cc(Cl)c(-c2c(C)nn3c(NCCNC4CCOCC4)cc(C)nc23)c(Cl)c1	CHEMBL1771260
CCOc1cc(cc(C(O)=O)c1O)[C@H]1NC(=O)NC(C1c1ccsc1)c1cccnc1	CHEMBL3650424
CCOc1cc(cc(c1O)[N+]([O-])=O)C1NC(=O)NC(=C1c1ccccc1)c1ccccc1	CHEMBL3650419
CCOc1cc(ccc1-c1nc2cc(Cl)ccc2[nH]1)C(=O)NCC1CCN(CC2CCCCC2)CC1	CHEMBL534100
CCOc1cc(ccc1Cl)-c1cc(=O)n2ncc(-c3nc(C)co3)c2[nH]1	CHEMBL3716329
CCOc1cc(ccc1OC(C)C)C(Nc1ccc2c(N)nccc2c1)C(=O)NCc1cccc(NC(C)=O)c1	CHEMBL3114852
CCOc1cc2CCNC(c3ccc(Cl)cc3)c2cc1OCC	CHEMBL2094703
CCOc1cc2ncnc(Nc3cccc(c3)-c3csc(n3)C(O)=O)c2cc1OCC	CHEMBL127835
CCOc1ccc(CCN2[C@@H](Cc3ccccc3)CN([C@@H](CC(C)C)CN3CCCC3CN3[C@@H](Cc4ccc(O)cc4)CNC3=S)C2=S)cc1	CHEMBL1889747
CCOc1ccc(CNCCNC(=O)c2nonc2N)cc1	CHEMBL1720442
CCOc1ccc(Cc2c[nH]c3cccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c23)cc1	CHEMBL426125
CCOc1ccc(Cc2nc3cc(c(Cl)cc3n2CC2CCOCC2)S(=O)(=O)CC)cc1	CHEMBL258169
CCOc1ccc(Cc2nn3c(nnc3s2)-c2ccncc2)cc1	CHEMBL3237537
CCOc1ccc(Cl)cc1S(=O)(=O)N1CCC(CC1)C(=O)NCC1CCCO1	CHEMBL1897121
CCOc1ccc(NC(=O)CN(C)C(=O)c2cc(ccc2Sc2ccccc2)[N+]([O-])=O)cc1OCC	CHEMBL1716343
CCOc1ccc(NC(=O)CN(C)Cc2ccc3OCOc3c2)cc1S(=O)(=O)N1CCCC1	CHEMBL1475546
CCOc1ccc(NC(=O)CSC2=Nc3ccccc3C3=NC(CC(=O)NCc4ccccc4OC)C(=O)N23)cc1	CHEMBL1869223
CCOc1ccc(NC(=O)O\N=C\c2cccnc2)cc1	CHEMBL598343
CCOc1ccc(NS(=O)(=O)c2ccc(o2)-c2ccc(O)nn2)cc1	CHEMBL1302476
CCOc1ccc(Nc2nc3cc(ccc3o2)S(=O)(=O)C(C)(C)C)cc1	CHEMBL1956927
CCOc1ccc(Sc2c(Cl)cnn(Cc3cccc4ccccc34)c2=O)cc1	CHEMBL1997956
CCOc1ccc(c(F)c1)-n1nc2c(nnc(C)c2c1C)N1CC(C1)OC	CHEMBL1801192
CCOc1ccc(cc1)-c1nc(CN2C(C)CCc3ccccc23)co1	CHEMBL1861397
CCOc1ccc(cc1)-c1nnc(SCC(=O)Nc2ccccc2C(F)(F)F)o1	CHEMBL1472829
CCOc1ccc(cc1)-c1oc(\C=N\NS(=O)(=O)c2ccc(C)cc2)c(c1-c1ccc(OCC)cc1)[N+]([O-])=O	CHEMBL1995022
CCOc1ccc(cc1)-n1c(=O)n(Cc2cc(C)ccc2C)c2sc(C(=O)N(C)C)c(C)c2c1=O	CHEMBL3187447
CCOc1ccc(cc1)C(=O)Nc1nnc(N=C(S)Nc2ccccc2)s1	CHEMBL1577072
CCOc1ccc(cc1)N1C(=O)\C(=C/NNc2nnc(C)c(O)n2)c2ccccc2C1=O	CHEMBL1484144
CCOc1ccc(cc1)S(=O)(=O)NCCCN1CCCC1=O	CHEMBL1410144
CCOc1ccc(cc1)S(=O)(=O)Nc1cccc(c1)-c1ccc(nn1)N1CCC(C)CC1	CHEMBL1600930
CCOc1ccc(cc1)[C@@H]1N2[C@H](Cc3c1[nH]c1ccccc31)C(=O)N(Cc1ccccc1)C2=O	CHEMBL458713
CCOc1ccc(cc1-c1nnc2n(C)nc(C)c2n1)S(=O)(=O)N1CCCCC1	CHEMBL3261390
CCOc1ccc(cc1OC)C1N2[C@@H](Cc3c1[nH]c1ccccc31)C(=O)N(CC2=O)C1CCN(Cc2ccccc2)CC1	CHEMBL1484681
CCOc1ccc2[n+]([O-])c(N)c(-c3ccc(Br)cc3)[n+]([O-])c2c1	CHEMBL1987508
CCOc1ccc2[nH]c(SCC(=O)NCc3ccc(OC)cc3)nc2c1	CHEMBL1573042
CCOc1ccc2[nH]c(nc2c1Cl)S(=O)(=O)CC	CHEMBL1460876
CCOc1ccc2[nH]c3c(ncnc3c2c1)N(C)CC1OCCO1	CHEMBL3438493
CCOc1ccc2nc(sc2c1)N1C(C(C(=O)c2ccccc2)=C(O)C1=O)c1ccc(Cl)cc1	CHEMBL3402491
CCOc1cccc(Cc2cnc(NC(=O)CSc3nc(C)cc(C)n3)s2)c1	CHEMBL3771012
CCOc1cccc(OCCOc2ccc(cc2)C(=O)c2ccccc2)c1	CHEMBL1524336
CCOc1cccc(c1)-n1cc(nc1-c1ccc(C)cc1F)C(=O)N1CCN(C[C@H]1C(=O)NC(C)C)c1cc(C(O)=O)c2ccccc2c1	CHEMBL504114
CCOc1cccc(c1)C(=O)Nc1cccc(-c2nc3ncccc3o2)c1C	CHEMBL1580954
CCOc1cccc(c1)C1(C2CC(C)CC12)N1CCN(CC1)c1cnccn1	CHEMBL2397200
CCOc1cccc2sc(nc12)-n1c(nc2ccccc2c1=O)-c1ccccc1	CHEMBL2262753
CCOc1ccccc1-c1cc(-c2nnc(S)n2CC)c2ccccc2n1	CHEMBL1470104
CCOc1ccccc1-c1nc(CN(C2CCCCC2)c2ccccc2)co1	CHEMBL1862015
CCOc1ccccc1C(=O)N[C@@H](C(C)C)C(=O)OCc1cc(cc2COCOc12)[N+]([O-])=O	CHEMBL1706042
CCOc1ccccc1C(=O)Nc1ccccc1-c1nc2cc(ccc2[nH]1)C(F)(F)F	CHEMBL3716169
CCOc1ccccc1CC(O)([C@@H]1CNCCO1)c1ccccc1	CHEMBL208993
CCOc1ccccc1CN1CCN(Cc2cc3ccccc3[nH]2)CC1CCO	CHEMBL1416896
CCOc1ccccc1NC(=O)c1nc(ncc1Cl)S(=O)(=O)Cc1cccc(C)c1	CHEMBL1413931
CCOc1ccccc1OCC(=O)OCC(=O)c1c(N)n(CC(C)C)c(=O)n(C)c1=O	CHEMBL1731970
CCOc1ccccc1OCCN1CCC(Cc2ccccc2)CC1	CHEMBL1625836
CCOc1n(CC)nc2cc(ccc12)C(=O)NCc1ccccc1OC	CHEMBL1363499
CCOc1nc(N)nn2c(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1F	CHEMBL3099830
CCOc1nc(SCCOC)nc(NC(C)=O)c1N(CCOC)CCOC	CHEMBL1915515
CCOc1nc(cc(N)c1C#N)C(=O)NCc1cnccc1Cl	CHEMBL391789
CCOc1ncccc1-c1ccc-2c(CCn3c-2cc(OCC2COCCO2)nc3=O)c1	CHEMBL3717905
CCOc1noc(-c2nn[nH]n2)c1CC(N)C(O)=O	CHEMBL434515
CCS(=O)(=O)N1CCN(CC1)c1cnn(-c2ccccc2)c(=O)c1Cl	CHEMBL1429378
CCS(=O)(=O)c1cc(Oc2cnc(N)nc2N)c(cc1OC)C(C)C	CHEMBL3715617
CCS(=O)(=O)c1ccc(O)c(NC(=O)COc2ccc(C)cc2)c1	CHEMBL1560996
CCS\C(=N/CC=C)N(Cc1ccccc1)Cc1ccccc1	CHEMBL476457
CCSc1nnc(-c2ccccc2)n1C	CHEMBL25140
CC[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)\C=C\C(=O)OC(C)(C)C)n1cccc(NC(=O)c2cc(C)on2)c1=O	CHEMBL139953
CC[C@@H](C)NC(=O)c1ccc(Oc2ccc(cc2)C#C[C@]2(O)CN3CCC2CC3)cc1	CHEMBL1940295
CC[C@@H](C)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CCC(O)=O)NC(=O)[C@@H](N)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](Cc1ccc(O)cc1)C(O)=O	CHEMBL1790837
CC[C@@H](C)[C@H](N)c1cn(nn1)[C@@H](CCCCN)C(=O)N1CCN(CC1)c1nc(NCCOCCOCCOCC#C)nc(n1)N1CCN(CC1)C(=O)[C@H](CCCCN)n1cc(CN)nn1	CHEMBL1710079
CC[C@@H](NC(=O)c1ccc2n(Cc3ccccc3-c3ccc(cc3)C(O)=O)ccc2c1)c1ccccc1	CHEMBL3695908
CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)C	CHEMBL1922121
CC[C@@H]([C@@H](C(=O)N1CC1)c1ccc(O)cc1)c1ccc(O)cc1	CHEMBL168282
CC[C@@H](c1ccccc1)n1c(CN)n[nH]c1=O	CHEMBL3482991
CC[C@@H]1CCC[C@@H](N1S(=O)(=O)c1ccc(Cl)cc1)C1(CC1)OC(=O)N1CCN(CCO)C[C@@H]1C	CHEMBL392059
CC[C@@H]1CN2C(=N1)c1c(N=C2C)c(C)nn1C	CHEMBL141246
CC[C@@H]1C[C@H](N(Cc2cc(cc(c2)C(F)(F)F)C(F)(F)F)c2nnn(C)n2)c2nc(ccc2N1C(=O)OC)C(F)(F)F	CHEMBL2017393
CC[C@@H]1C[C@H](N(Cc2cc(cc(c2)C(F)(F)F)C(F)(F)F)c2nnn(CCCN)n2)c2cc(ccc2N1C(=O)OC(C)C)C(F)(F)F	CHEMBL2029490
CC[C@@H]1O[C@]2(C[C@@H]3CC[C@@H]4[C@H](C(=O)OCCCCCCCCCC(O)=O)[C@]5(CCC[C@@H](C)O5)NC(N2)=[N+]34)CCC=C1	CHEMBL555441
CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccccc4c(\C=N\c4ccccc4C)c3Cn1c2=O	CHEMBL1813808
CC[C@@]1(OCC[C@@H](CN)O1)c1ccccc1	CHEMBL1783469
CC[C@@]12CCN(C)C(Cc3ccc(O)cc13)[C@H]2O	CHEMBL3275538
CC[C@@]12CN3C[C@@](CC)(CN(C1)C31C(=O)N(C)c3ccc(C)cc13)C2=O	CHEMBL1377555
CC[C@@]12[C@H](CC(CC(=O)NCCCn3ccnc3)C(=O)N1CCc1c2[nH]c2ccccc12)C(=O)N1CCN(CC1)C(=O)C1CC1	CHEMBL2143831
CC[C@H](C)[C@@H](CO)NS(=O)(=O)c1sc(Cl)cc1Br	CHEMBL482324
CC[C@H](C)[C@@H](Nc1cccc(Cl)c1)C(=O)N[C@H](Cc1cc2ccccc2[nH]1)C(=O)NO	CHEMBL84256
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2cn(CCN)c3ccccc23)NC(=O)[C@H](CCCCCC(=O)CC)NC(=O)[C@H]2CCCCN2C1=O	CHEMBL1793992
CC[C@H](C)[C@H](N)C(=O)NS(=O)(=O)CC(=O)N[C@]1([C@@H](O)C[C@@H]2[C@H]1CN(C)C=C2C(N)=O)C(O)=O	CHEMBL74395
CC[C@H](C)[C@H](NC(=O)[C@@H](CCCCN)NC(=O)N[C@@H](Cc1ccccc1)C(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O	CHEMBL1955931
CC[C@H](C)[C@H](NC(=O)[C@H]1CCCN1C)C(=O)N[C@H](CC(=O)c1nc(cs1)C(=O)N[C@H](CCC(O)=O)Cc1ccccc1)C(C)C	CHEMBL536768
CC[C@H](C)[C@H](NC(=O)[C@H]1CCCN1C)C(=O)N[C@H](CC(=O)c1nc(cs1)C(=O)N[C@H](C[C@H](C)C(O)=O)Cc1ccccc1)C(C)C	CHEMBL2027847
CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NC1CB(O)OC1=O	CHEMBL571079
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C)C(C)C	CHEMBL3348885
CC[C@H](NC(C)=O)c1cc(Cl)ccc1C1CCN(CC1)C(=O)[C@@H]1CN(C[C@H]1c1ccc(F)cc1F)C(C)(C)C	CHEMBL404696
CC[C@H](O)CNCC(=O)N1CCc2ccccc2C1C1CCCCC1	CHEMBL3600876
CC[C@H](\N=C\c1ccc(O)cc1)C(=O)OC	CHEMBL2367596
CC[C@H]1CC(=O)[C@@H]2Oc3c4c(C[C@@H]5[C@H]1[C@]24CCN5CC1CC1)ccc3OC	CHEMBL2110790
CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@H](CCN2CCC2)C[C@@H](C)C(=O)\C=C\C(\C)=C\[C@@H]1C	CHEMBL266103
CC[C@H]1[C@@H]2[C@H](CCN2C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)N(C1=O)S(C)(=O)=O	CHEMBL419930
CC[C@H]1[C@H](C[C@@H]2CCN3[C@@H]2[C@@H]1CCCC3=O)OC(=O)Nc1ccc2OCOc2c1	CHEMBL2356220
CC[C@]1(CCCCN(CCCCCCCCCCCCN2CCCC[C@](CC)(C2)c2cccc(O)c2)C1)c1cccc(O)c1	CHEMBL265214
CC[C@]12[C@@H]3[C@H]([C@H](N1C(=O)N(C2=O)c1ccc(C)cc1)c1ccc(Br)cc1)C(=O)N(C3=O)C(C)(C)C	CHEMBL1561448
CC[N+](CC)=c1ccc2nc3c(cc(NCCCO)c4ccccc34)oc2c1	CHEMBL259494
CC[n+]1c(\C=c2/s\c(=C/C=C/Nc3ccccc3)c(=O)n2-c2ccccc2)sc2ccccc12	CHEMBL444282
CC[n+]1ccc(Nc2ccc(NC(=O)c3ccc(Nc4cc[n+](CC)c5ccccc45)cc3)cc2N)cc1	CHEMBL3306516
CC\C(=N\O)c1ccc2oc(CSc3nnc(CNc4ccccc4)n3CC)nc2c1	CHEMBL2058349
CC\C(C)=N/N=C/c1c(O)n(CC)c2cc(ccc12)C1=NNC(=O)CC1	CHEMBL1987906
CC\C(Cc1ccccc1)=C(/c1ccccc1)c1ccc(OCN(C)C)cc1	CHEMBL273978
CC\C(O)=C(/C#N)C(=O)Nc1ccc(OS(=O)(=O)C(F)(F)F)c(c1)C(=O)OC	CHEMBL1929433
CC\C1=C(c2ccc(O)cc2)\c2ccc(OCC=C)cc2CCc2ccccc12	CHEMBL263212
CC\C=C/CC1C(CC(=O)OC)C=C(I)C1=O	CHEMBL506826
CCc1c(C)c2cc3[nH]c(cc4nc([C@@H](CCC(=O)OC)[C@@H]4C)c4CC(=O)c5c(C)c(cc1n2)[nH]c45)c(C)c3\C=C\c1ccc2ccccc2n1	CHEMBL3400528
CCc1c(C)nc(O)c(N(C)CCOC)c1C(=O)c1cccc(C)c1	CHEMBL369697
CCc1c(C)nc(O)c(NC(=O)CCCCCCCCCN)c1Cc1cc(C)cc(C)c1	CHEMBL57929
CCc1c(C)nn(C)c1NC(=O)N1CCCOC(Cn2cccn2)C1	CHEMBL3485997
CCc1c(C)oc2ccc(cc12)N1C[C@@]2(CN3CCC2CC3)OC1=O	CHEMBL2113234
CCc1c(CCN2CCC(CC2)C(O)=O)cccc1-c1nsc(n1)-c1ccc(OC(C)C)c(Cl)c1	CHEMBL2057282
CCc1c(CCc2ccccc2)n2cccc(OCC(O)=O)c2c1C(=O)C(N)=O	CHEMBL121652
CCc1c(Cc2ccccc2-c2ccccc2)n2cccc(OCc3ccncc3)c2c1C(=O)C(N)=O	CHEMBL333803
CCc1c(Sc2ccccc2)n(OCCO)c(=S)[nH]c1=O	CHEMBL2297130
CCc1c([nH]c2ccc(cc12)N=[N+]=[N-])C(=O)NCCc1ccc(cc1)N1CCCCC1	CHEMBL3758817
CCc1c[nH]c2c(cc(cc12)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1)N1CCCCS1(=O)=O	CHEMBL581631
CCc1cc(C)cc(OC)c1C1C(=O)N2CCOCCN2C1=O	CHEMBL2287501
CCc1cc(CC)nc(n1)N1CCN(CC1)c1ccnc(n1)[C@@H](C)O	CHEMBL348427
CCc1cc(N)c2cc(NC(=O)\C=C\c3ccc(cc3)C(F)(F)F)ccc2n1	CHEMBL216324
CCc1cc(nc(N)n1)N1CC[C@@H](N)C1	CHEMBL3236569
CCc1cc2c(SCC(=O)Nc3ccc(Br)cc3)ncnc2s1	CHEMBL483788
CCc1cc2c(cc(=O)oc2cc1OCC(=O)NCC1CCC(CC1)C(O)=O)-c1ccccc1	CHEMBL1736718
CCc1cc2c(nc(SC(C)C(N)=O)n(CC=C)c2=O)s1	CHEMBL1418160
