Molecule	Name
CC1(CC=C2C(CCC3C(C)(C)C(CCC23C)OC(N)=O)C1)C=C	oxaloterpin E
CC1(CCC2(C)C(CCC3(C)C2C=C(O)C(=O)C3=C)C1)C(=O)CO	2,16-Dihydroxy-1,4(18)-erythroxyladiene-3,15-dione
CC1(CCC2(C)C(CCC3(C)C2CCC(O)C3=C)C1)C=C	4(18),15-Erythroxyladien-3-ol
CC1(CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC34C)C2C1)C(O)=O)C=O	2beta,3beta-dihydroxy-30-al-olean-12-ene-28-oic acid
CC1(CCC2(O)C(C1)C(=O)CC1C(C)(CCCC21C)C(O)=O)C=C	9-Hydroxy-7-oxo-15-isopimaren-19-oic acid
CC1(CCC2(O)C1C(=O)CCC1C(C)(C)CCCC21C)C=C	Parryin
CC1(CCC2=C(C1)C(=O)CC1C(C)(COC3OC(CO)C(O)C(O)C3O)C(O)CCC21C)C=C	beta-D-altropyranosido-19-7-oxoisopimara-8(9),15-diene-3beta-ol
CC1(CCC2=C(CCC3(C)C(C)(CCCC23C)C(O)=O)C1)C=C	8,15-pimaradien-18-oic acid
CC1(CCC2C(C1)=CCC1C(C)(COC(=O)CC(=O)OCC3(C)CCCC4(C)C5CCC(C)(CC5=CCC34)C=C)CCCC21C)C=C	Glandulosate
CC1(CCC2C3(C)CCCC(C)(CO)C3CC(=O)C2(O)C1)C=C	8,18-dihydroxy-15-isopimaren-7-one
CC1(CCCC2(C)C1CC=C1COC(=O)CC21O)C(O)=O	9-Hydroxy-13,14,15,16-tetranor-7-labden-12,17-olid-19-oic acid
CC1(CO)C2CC1C(CO)CC2	9,10-Pinanediol
CC1(CO)CC2=C3CCC4C5(C)CCC(O)C(C)(C5CCC4(C)C3(C)CCC2(C)CC1OC1OC(CO)C(O)C(O)C1O)C(O)=O	21-O-beta-D-glucopyranosyl-3beta,21alpha,30-trihydroxyolean-13(18)-en-24-oic acid
CC1(CO)CCC2(C1)CCC1(C)C(=CCC3C4(C)CC(O)C(O)C(CO)(CO)C4CCC13C)C2O	19(18???17)-Abeo-28-nor-12-oleanene-2,3,18,23,24,29-hexol
CC1(CO)CCCC2(C)C(CC(O)=O)C(=C)CCC12	botryosphaerin D
CC1(CO)CCCC2(COC(=O)C34CC(CCC23)C(=C)C4=O)C1CO	6,18-Dihydroxy-15-oxo-6,7-seco-16-kauren-7,20-olide
CC1(CO)CCCC23COC(O)(C(O)C12)C12C(O)C(CC(O)C31)C(=C)C2=O	7,20-Epoxy-6,7,11,14,18-pentahydroxy-16-kauren-15-one
CC1(CO)OC2(C)CCC1CC2	1,8-Epoxy-<i>p</i>-menthan-9-ol
CC1(COC(=O)c2ccccc2)CCCC2(C)C3Cc4occc4C(=C)C3CC(OC(=O)c3ccccc3)C12O	isovouacapenol E
CC1(COC2OC(CO)C(O)C(O)C2O)C(O)CCC23COC(O)(C(O)C12)C12CC(CCC31)C(=C)C2O	rabdoside 1
CC1(COC2OC(CO)C(O)C(O)C2O)CCCC2(C)C1CCC1(C)OC(C)(CCC21)C=C	sagittarioside a
CC1(O)C(=O)Nc2cc(Br)cc(Br)c12	Convolutamydine C
CC1(O)C(CO)CCC2(CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC34C)C12)C(=O)OC1OC(CO)C(O)C(O)C1O	ilexoside XLIII
CC1(O)C(O)C2OC22C1C1OC(=O)C(=C)C1C(O)CC2(C)O	1β,2β-Epoxy-3β,4α,8β,10α-tetrahydroxyguaia-11(13)-en-12,6α-olide
CC1(O)C(O)CC2C1C(OC1OC(COC(=O)C=Cc3ccc(O)c(O)c3)C(O)C(O)C1O)OC=C2C(O)=O	lippioside II
CC1(O)C(O)CCC2(C)CC(=O)CCC12	3,4-Dihydroxy-11,12,13-trinor-8-eudesmanone
CC1(O)C(O)COC(Oc2c(oc3cc(O)cc(O)c3c2=O)-c2ccc(O)c(O)c2)C1O	quercitrin
CC1(O)C(OC(=O)c2ccccc2)C(OC(=O)c2cccnc2)C2(C)C(CCC(=O)C2=C)C1(C)C=CC1=CC(=O)OC1	scutebarbatine E
CC1(O)CC(C2CCC3C(=O)OC(CC3(C)C2C1)c1ccoc1)C(O)=O	(2alpha,4betaH,5beta,12alphaH)-15,16-Epoxy-2-hydroxy-19-nor-6-oxo-13(16),14-clerodadien-17,12-olid-18-oic acid
CC1(O)CC(O)C23CCCN4CCCC24C(=O)CC3C1O	Serratanidin od. 7abeta,1-Trimethylen-4abeta,5beta-(1'beta,3'beta,4'alpha-trihydroxy-3'alpha-methyl-tetramethylen)-perhydro-1-pyrindenon-7
CC1(O)CC(O)C2C(OC(=O)C2=C)C2C1CCC21CO1	epoxyflabellin
CC1(O)CC(O)C2C1C(OC1OC(CO)C(O)C(O)C1O)OC=C2C(O)=O	mussaenosidic acid
CC1(O)CC(O)c2cc[n+](cc12)C(Cc1ccc(O)cc1)C([O-])=O	Bueropyridinium A
CC1(O)CC(OC2OCC(O)C(O)C2O)C2C(C)(CO)CCCC2(C)C1CCC1=CC(=O)OC1	(6alpha,8alpha)-6-O-alpha-L-Arabinopyranoside:6,8,18-Trihydroxy-13-labden-15,16-olide
CC1(O)CC23CC1CCC2(O)C12CCCC(C)(C1CC3)C(=O)OC2	tripterinin
CC1(O)CC23CC1CCC2C(=C)C1C(O)C(O)C(C)(C)C1(O)C(O)C3	10(20)-Grayanotoxene-2,3,5,6,16-pentol
CC1(O)CC23CC1CCC2C1(C)CCCC(C)(C=O)C1CC3	16alpha-Hydroxy-kauran-19-al
CC1(O)CC23CC1CCC2C1(C)CCCC(C)(CO)C1CC3O	7,16,18-Kauranetriol
CC1(O)CC=C2C1CC1C(CC2(C)OO)OC(=O)C1=C	10-Hydroperoxy-4-hydroxy-1,11(13)-guaiadien-12,8-olide
CC1(O)CCC(O)C2(C)CC(O)C3C(OC(=O)C3=C)C12	1,4,8-Trihydroxy-11(13)-eudesmen-12,6-olide
CC1(O)CCC(O)C2(C)CC3OC(=O)C(=C)C3C=C12	1,4-Dihydroxy-5,11(13)-eudesmadien-12,8-olide
CC1(O)CCC2(C)CCC3(C)C(CCC4C5(C)CCC(=O)C(C)(C)C5CCC34C)C2C1	20-Hydroxy-30-nor-3-oleananone
CC1(O)CCC2C(C)(CCCC2(C)C(=O)OC(=O)C=Cc2ccc(O)cc2)C1CCC(=C)C=C	8alpha-hydroxylabda-13(16),14-dien-19-yl (Z)-4-hydroxycinnamate
CC1(O)CCC2C1C1OC(=O)C(=C)C1CCC2=C	4-Hydroxy-10(14),11(13)-guaiadien-12,6-olide
CC1(O)CCCC=C1	1-Methyl-2-cyclohexen-1-ol
CC1(O)COC(OC2C(N)C(O)C(N)C(OC3OC(CN)=CCC3N)C2O)C(O)C1N	Mutamicin 1b
CC1(OCC(O)C(CO)O1)C(O)=O	1,3-O-(1-Carboxy-aethyliden)-L-erythrit
CC12C(CCC1(O)C1CCC34CC5CC(OC(C)(O5)O3)C4(C=O)C1C(O)C2=O)c1ccc(=O)oc1	daegremontianin
CC12C(O)CC(=C1CC(O)C1C3(C)C=CC(=O)C(C)(C)C3=C(O)C(=O)C21C)c1ccoc1	Walsuronoid B
CC12C3C(C(O)=O)C45CC(=C)C(O)(C4)CCC5C3(CCC1O)OC2=O	Gibberellin A<sub>1</sub>
CC12C3C(C(O)=O)C45CC(CCC4C3(CCC1O)COC2=O)C(=C)C5	Gibberellin A37
CC12C3C(C(O)=O)C45CC(CCC4C3(COC1=O)CC(O)C2OC1OC(CO)C(O)C(O)C1O)C(=C)C5	3-O-beta-D-Glucopyranoside-Gibberellin A27
CC12C3OC(=O)C1(C)C(=O)CCC2(C)C(CCc1ccoc1)=CC3=O	Ballonigrinone
CC12CC(=C)C(=O)C1(C)O2	Methylenomycin B
CC12CC(=O)C3(C)C4CCC(O)C(C)(C)C4=CCC3C1(C)CC(O)C2C1(C)OC(C)(C)C=CC1O	cordifolin B
CC12CC(=O)C3C(C)(C)CC(Cl)CC3(C)C1CC(O2)C1CC(=O)NC1=O	Haterumaimide I
CC12CC(=O)C=C1C(C)(C)CC(O)C2	loliolide
CC12CC(C(C(=O)c3ccc(O)cc3O)C(=C1)c1c(O)cc(cc1O)-c1cc3ccc(O)cc3o1)c1ccc(O)cc1O2	Mongolicin C
CC12CC(C)(CCCCCCCCCCCCc3ccc(O)cc3)OOC1CC(=O)O2	plakortolide N
CC12CC(O)C3=C(CO)C(=O)OC3(CC(C)(O)CCC1=O)O2	6,10-Epoxy-4,8,13-trihydroxy-1-oxo-7(11)-germacren-12,6-olide
CC12CC(O)C3C(CC(=C)CCC1O2)OC(=O)C3=C	1,10-Epoxy-8-hydroxy-4(15),11(13)-germacradien-12,6-olide
CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C1CCC2(O)C(O)CO	(20R)-11beta,17,20,21-tetrahydroxy-3-oxo-1,4-pregnadiene
CC12CC(O)C3C(CCC4CC(CCC34C)OC(=O)CCCCCCC(=O)NC(CCCNC(N)=N)C(O)=O)C1(O)CCC2C1=CC(=O)OC1	Sarmentogenin-3-suberoylargininester
CC12CC(O)C3C(CCC4CC(O)CCC34C)C1(O)CCC2C1=CC(=O)OC1	3,11,14-Trihydroxycard-20(22)-enolide
CC12CC(O)CC1C1CC(O)C3CCC(=O)CC3(C)C1CC2	6alpha,16alpha-Dihydroxy-5alpha-androstan-2-on
CC12CC(OC(=O)C(=C)C(O)CO)C3C(OC(=O)C3=C)C1C(CCC2O)C=O	4-epi-malacitanolide
CC12CC(OC(=O)C1CCC1C2C(O)CCC1=O)c1ccoc1	Malabarolide B<sub>1</sub>
CC12CC(OC1=O)C(O)C1C2C(OC(=O)c2ccccc2)C(OC1=O)c1ccoc1	1-hydroxycollybolide
CC12CC3(CCC4C(C)(C)C(=O)CCC4(C)C3CC1=O)C=C2	ent-beyer-15-ene-3,12-dione
CC12CC3(CCC4C(C)(CO)CCCC4(C)C3CC1)C1OC21	15beta,16beta-epoxide-ent-beyeran-18-ol
CC12CC34C5CCC[N+]3([O-])CC=CC4(O)C1CC5OC2=O	annotine N-oxide
CC12CC3OC(=O)C(=C)C3CC1C(=C)C(O)C1OC21	1alpha,2alpha-epoxy-3alpha-hydroxy-isoalantolactone
CC12CC=C3C(CCc4cc(O)ccc34)C1CCC2=O	3-Hydroxyestra-1,3,5(10),9(11)-tetraen-17-one
CC12CCC(=O)C=C1CCC1C3CCC(=O)C3(CO)CCC21O	9alpha,18-Dihydroxy-androsten-(4)-dion-(3,17)
CC12CCC(C)(CC1C1=CC(=O)C3C4(C)CCC(O)C(C)(CO)C4CCC3(C)C1(C)CC2)C(O)=O	3,24-Dihydroxy-11-oxo-12-oleanen-29-oic acid
CC12CCC(C)(CC1C1=CCC3C4(C)CCC(OC5OC(C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)C(O)=O)C(C)(CO)C4CCC3(C)C1(C)CC2)C(O)=O	Azukisaponin III
CC12CCC(C1CCC1C3(C)CCC(O)C(C)(C)C3CCC21C)C1=CCC(O)C(C)(C)C1	21,25-Cyclodammar-20(22)-ene-3,24-diol
CC12CCC(CC(O)C(C)(O)CCC(O)C(=C)CCC1O)C(=C)C(=O)O2	3,4,7,11-Tetrahydroxy-8(19),15(17)-cembradien-16,12-olide
CC12CCC(CC1C(=C)CC(C2)OC1OC(C(CO)OC2OC(C(O)CO)C(O)C2O)C(O)C1O)C(=C)OCC1OC(C(CO)OC2OC(C(O)CO)C(O)C2O)C(O)C1O	Helminthosporoside B
CC12CCC(O)C(CO)(CO)C1CCC(=C)C2CCC1=CCOC1=O	3,18,19-Trihydroxy-8(17),13-labdadien-16,15-olide
CC12CCC(O)C3(C(OC1)OC(=O)C14CC(CC(O)C31)C(=C)C4O)C2C=O	19,20-Epoxy-1,11,15-trihydroxy-6-oxo-6,7-seco-16-kauren-7,20-olide
CC12CCC(O)C3(OC1=O)C1CCC4(O)CC1(CC4=C)C(C23)C(O)=O	Gibberellin A60
CC12CCC(O)C3(OC1=O)C1CCC4CC1(CC4=C)C(C23)C(O)=O	Gibberellin A<sub>61</sub>
CC12CCC1=C(CO)C(O)C1CC(C)(C)CC21	6-Protoilludene-8,14-diol
CC12CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC34C)C1CC(C)(C(O)C2)C(O)=O	3,21,24-Trihydroxy-12-oleanen-29-oic acid
CC12CCC3(C1)C(CC(OC(=O)c1ccccc1)C1C(C)(CO)CCCC31C)CC2=O	Dulcinol
CC12CCC3(C1)C(CC2O)CC(OC(=O)c1ccccc1)C1C(C)(CCCC31C)C(O)=O	Scopadulcic acid C
CC12CCC3(O)C(=O)OC(CC3(C)C1CC1OC(=O)C2(O)C1O)c1ccoc1	15,16-Epoxy-3,4,8-trihydroxy-13(16),14-clerodadiene-17,12:18,2-diolide
CC12CCC3C(C)(C)CCCC3(C)C1CCO2	8,12-Epoxy-13,14,15,16-tetranorlabdane
CC12CCC3C(C)(CCC(O)C3(C)C(O)=O)C1CCC1C3(C)CCC(O)C(C)(CO)C3CC(O)C1(O)C2	3,14,15,21,29-Pentahydroxy-24-serratanoic acid
CC12CCC3C(C1CCC2O)C(=O)CC1CC(O)CCC31C	3alpha,16beta-Dihydroxy-5alpha-androstan-7-on
CC12CCC3C(C1O)C(C)(C)CCCC23C	Longiborneol
CC12CCC3C(CC(=O)C4(O)CC(O)C(O)CC34C)C1CCC2C=C	2,3,5-Trihydroxypregn-20-en-6-one
CC12CCC3C(CC(O)C4=CC(=O)CCC34C)C1CCC2O	6-beta-OH-testosterone
CC12CCC3C(CC(O)C4CC(O)CCC34C)C11OC1C(O)C2c1ccc(=O)oc1	14,15-Epoxy-3,6,16-trihydroxybufa-20,22-dienolide
CC12CCC3C(CC4OC44C(O)C=CC(=O)C34C)C1(O)CCC2(O)C1CC2(C)C(=O)OC1CC2(C)O	Withajardin B
CC12CCC3C(CC=C4CC(O)CCC34C)C1CCC2C=C	Pregna-5,20-dien-3-ol
CC12CCC3C(CCC4(O)CC(CCC34C=O)OC3OC(CO)C(O)C(O)C3O)C1(O)CC(O)C2C1=CC(=O)OC1	17alpha-strophadogenin 3-beta-O-beta-D-glucopyranoside
CC12CCC3C(CCC4(O)CC(O)CC(O)C34C)C1(O)CCC2c1ccc(=O)oc1	1,3,5,14-Tetrahydroxybufa-20,22-dienolide
CC12CCC3C(CCC4CC(=O)CCC34C)C11OC1CC2C12OC1OC(=O)C=C2	3-Oxo-20S,21-epoxyresibufogenin
CC12CCC3C(CCC4CC(=O)CCC34C)C1CC=C2	Androst-16-en-3-one
CC12CCC3C(CCC4CC(CCC34C)OC(=O)CCC(=O)NC(CCCNC(N)=N)C(O)=O)C1(O)CCC2c1ccc(=O)oc1	Bufalin-3-succinoylargininester
CC12CCC3C(CCC4CC(CCC34C)OC=O)C11OC1CC2c1ccc(=O)oc1	3β-Formyloxyresibufogenin
CC12CCC3C(CCC4CC(CCC34CO)OC3OC(CO)C(O)C(O)C3O)C1(O)CCC2C1=CC(=O)OC1	Cannogenol-3beta-O-beta-D-glucopyranosid
CC12CCC3C(CCC4CC(CCC34CO)OS(O)(=O)=O)C1(O)CCC2C1=CC(=O)OC1	coroglaucigenin-3-O-sulfate
CC12CCC3C(CCC4CC(O)CCC34C)C1(O)C(O)CC2c1ccc(=O)oc1	3,14,15-Trihydroxybufa-20,22-dienolide
CC12CCC3C(CCc4cc(O)ccc34)C1CCC2(O)C#C	17-alpha-ethylenyl estradiol
CC12CCC3C4(C)C=CC(=O)OC(C)(C)C4CC(=O)C3(C)C11OC1C(=O)OC2C1=CC(O)OC1=O	Kihadanin B
CC12CCC3C4(C)CCC(=O)C(C)(C)C4CC(O)C3(C)C1=CCC2C1=CC(=O)OC1O	7,21-Dihydroxy-24,25,26,27-tetranor-3-oxoapotirucalla-14,20(22)-dien-23,21-olide
CC12CCC3OC(=O)C=C3C1CCC13CC(CCC21)C(CO)(C3)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O	tricalysioside E
CC12CCC=C(CO)C1=CC(=O)OC2c1ccoc1	Azedaralide
CC12CCCC(=C)C1CC(=O)C1=CC(CO)(CCC21)C=C	17-hydroxy-19-norisopimara-4(18),8(14),15-trien-7-one
CC12CCCC(=C)C1CC(CC2O)C(=C)C(O)=O	9-Hydroxy-4(15),11(13)-eudesmadien-12-oic acid
CC12CCCC(C)(C)C3C(CCC13)C2=C	Longifolene
CC12CCCC(C)(C1C(O)C(O)C13CC(CCC21)C(O)(CO)C3)C(=O)OC1OC(CO)C(O)C(O)C1O	beta-D-glucopyranosyl ent-6alpha,7alpha,16alpha,17-tetrahydroxykauran-19-oate
CC12CCCC(C)(C1CC(O)C(=C)C2CCc1ccoc1)C(O)=O	15,16-Epoxy-7-hydroxy-8(17),13(16),14-labdatrien-19-oic acid
CC12CCCC(C)(C1CC(O)C13CC(CCC21)C(=C)C3)C(=O)OC1OC(CO)C(O)C(O)C1O	beta-D-glucopyranosyl ent-7beta-hydroxykaur-16-en-19-oate
CC12CCCC(C)(C1CCC(=C)C2CCCC(=O)CO)C(O)=O	15-Hydroxy-16-nor-14-oxo-8(17)-labden-19-oic acid
CC12CCCC(C)(C1CCC(C=O)=C2)C(O)=O	11-Nor-12-oxo-8-drimen-14-oic acid
CC12CCCC(C)(C1CCC13CC(CCC21)C(=C)C(=O)O3)C(O)=O	15(17)-Abieten-16,8-olid-18-oic acid
CC12CCCC(C)(C1CCC13CC(CCC21)C(=C)C3)C(=O)OCCO	ent-kaurensaeureglykolester
CC12CCCC(C)(C1CCC13CC(CO)C(C1)CCC23)C(O)=O	17-hydroxy-16-beta-H-ent-kauran-19-oic acid
CC12CCCC(C=O)=C1CC(CC2)C(=C)C=O	4,11(13)-Eudesmadiene-12,15-dial
CC12CCCC1C1CCC3CC(=O)CCC3(C)C1C(O)C2	11alpha-Hydroxy-5alpha-androstan-3-on
CC12CCCC3(C(CC(O)c4ccoc4)C(=C)CCC13)C(=O)OC2	12(S)-hydroxy-15,16-epoxy-8(17),13(16),14-ent-labdatrien-20,19-olide
CC12CCCC3(C)C1C(OC2=O)C(O)C12CC(C(O)CC31)C(=C)C2	7alpha,12beta-dihydroxykaurenolide
CC12CCCC3(C4CCC5(O)CC4(CC5=C)C(C13)C(O)=O)C(O)OC2=O	gibberelline
CC12CCCC3(CC(C)(O)CCC13)OC2=O	Jhanilactone
CC12CCCC3(OC1=O)C1CCC4CC1(CC4=C)C(C23)C(O)=O	Gibberellin A<sub>9</sub>
CC12COC(=O)C1C1(CCC2)COC(=O)C23CC(CC(O)C12)C(=C)C3O	Guidongnin
CC12COC1CCC1(C)C(CC=C3C(O)COC3=O)C(=C)CCC21	(ent-3beta,14R)-3,19-Epoxy-14-hydroxy-8(17),12-labdadien-16,15-olide
CC12OC(=O)C3(C)C1CCC1(C)C(OC(=O)C1(O2)C31CC2C(O1)=CC(=O)OC2(C)C)c1ccoc1	Brownin F
CC12OC(CC(N)C1O)n1c3ccccc3c3c4C(=O)NCc4c4c5ccccc5n2c4c13	3'-demethoxy-3'-hydroxy-4'-N-demethylstaurosporine
CC12OC1C(O)C1(Br)OC3CC(C)(Cl)C(Br)CC23C1(C)C	2,10-Dibromo-3-chloro-5,10:7,8-diepoxy-9-chamigranol
CC12OC1C1OC11C2=C2OC(=O)C(=C)C2CCC1(C)O	1,2:3,4-Diepoxy-10-hydroxy-5,11(13)-guaiadien-12,6-olide
CC12OC1CCC1(C)CCC(CC21)C(=C)C(O)=O	Viscosic acid
CC12OC3OC(O)C1C(CC2O)C3=C	3,8-Epoxy-4(11)-iridene-1,7-diol
CC1=C(C(O)=O)C(C)(C)CCC1OC1OC(CO)C(O)C(O)C1O	Rehmapicroside
CC1=C(C(O)CC(O)=O)C(C)(C)CC(O)C1	Crocusatin H
CC1=C(C)C(=O)C(C)(C1)C1=C(O)C(NC1=O)C(O)c1ccccc1	Citridone C
CC1=C(C)C(=O)OC(C1)C(C)(O)C1CCC2C3CC=C4CC=CC(=O)C4(C)C3CCC12C	20-Hydroxy-1-oxowitha-2,5,24-trienolide
CC1=C(C)C(=O)OC(C1O)C(C)(O)C1(O)CCC2(O)C3CC(Cl)C4(O)C(O)C=CC(=O)C4(C)C3CCC12C	6-Chloro-4,5,14,17,20,23-hexahydroxy-1-oxowitha-2,24-dienolide
CC1=C(C)C2(C)CC(C1)c1occc1CC2	Nakafuran 9
CC1=C(C=C)C(NC1=O)=Cc1[nH]c(C=C2N=C(C=C3NC(=O)C(C=C)=C3C)C(C)=C2CCC(O)=O)c(CCC(O)=O)c1C	3,3'-(2,7,13,17-tetramethyl-1,19-dioxo-3,18-divinyl-1,19,22,24-tetrahydro-21H-biline-8,12-diyl)-bis-propionic acid
CC1=C(C=O)C(CC=O)CC1	(R)-2-methyl-5-(2-oxoethyl)cyclopent-1-enecarbaldehyde
CC1=C(CC(O)=O)CCCC1	(2-methyl-cyclohex-1-enyl)-acetic acid
CC1=C(CC=C2C=COC2=O)C2(C)CCC(OC3OC(CO)C(O)C(O)C3O)C(C)(C)C2CC1	guttoside
CC1=C(CCC2C(C)(O)CCC3OC(C)(C)C(O)CCC23C)C(C)(C)C2CCC(C)(O)C2CC1=O	sipholenol D
CC1=C(CO)C(=O)OC(C1)C(C)(O)C1CCC2(O)C3CC=C4CCCC(=O)C4(C)C3CCC12C	14,20,27-Trihydroxy-1-oxowitha-5,24-dienolide
CC1=C(CO)C(=O)OC(C1)C(CO)C1CCC2C3CC(O)C4(O)CC=CC(=O)C4(C)C3CC(O)C12C	5,6,12,21,27-Pentahydroxy-1-oxowitha-2,24-dienolide
CC1=C(CO)C(CCO)C(O)C1O	7-hydroxy-10-deoxyeucommiol
CC1=C(Cn2c3ccccc3nc3c2cccc3=O)CCC(C)(C)C1	Lavanducyanin
CC1=C(O)C(=O)C=C2C3CCC4(C)C5CC(C)(CCC5(C)CCC4(C)C3CCC12C)C(O)=O	Tripterygone
CC1=C(O)C(=O)CC2(C)C1CCC1(C)C2CC=C2C3CC(C)(C)CCC3C(=O)C(O)C12C	3,15-Dihydroxy-24,28-dinor-3,12-oleanadiene-2,16-dione
CC1=C(O)C[C@@H]2[C@H]1[C@@H]1OC(=O)C(=C)[C@H]1[C@H](O)CC2=C	crepiside C
CC1=C2C(=O)OC(c3ccoc3)C2(C)CCC1O	(-)-(3R,3aR,6R)-3-(3'-furanyl)-3a,7-dimethyl-6-hydroxy-1,3,3a,4,5,6-hexahydrobenzo[c]furan-1-one
CC1=C2C(=O)c3c(O)ccc(O)c3CC2(C)CCC1=O	Cordiaquinol I
CC1=C2C(O)C(CCC2(C)CCC1O)C(C)(C)O	4-Eudesmene-3,6,11-triol
CC1=C2C3C(CCC(C)(O)C2CC1)C3(C)C	4-Aromadendren-10-ol
CC1=C2C3OC(=O)C(=C)C3(O)CCC2(C)CCC1=O	7-Hydroxy-3-oxo-4,11(13)-eudesmadien-12,6-olide
CC1=C2C3OC(=O)C(=C)C3CCC(C)=C2C=C1	1(10),2,4,11(13)-Guaiatetraen-12,6-olide
CC1=C2C3OC(=O)C(=C)C3CCC2(C)C(O)CC1	1-Hydroxy-4,11(13)-eudesmadien-12,6-olide
CC1=C2C=C3C(CC2(C)CCC1)OC(=O)C3=C	4,6,11(13)-Eudesmatrien-12,8-olide
CC1=C2C=C3C(O)CC4C(C)(C)CCCC4(C)C3CC2OC1=O	7-Hydroxy-8(14),13(15)-abietadien-16,12-olide
CC1=C2CC(CCC2(C)CCC1=O)C(=C)CO	(+)-12-hydroxy-alpha-cyperone
CC1=C2CC(CO)C(C)(C)C2C(C)(C)CC1	Isoprethapsenol
CC1=C2CC(O)(CCC2(C)C=CC1=O)C(C)(C)O	7,11-Dihydroxy-1,4-eudesmadien-3-one
CC1=C2CC3C(=C)C4CC4C3(C)CC2OC1=O	1,3-Cyclo-4(15),7(11)-eudesmadien-12,8-olide
CC1=C2CC[C@]2(C)[C@]23OC[C@](C)(C=C2C1=O)[C@@H]3O	radulone A
CC1=C2OC(C)(C)c3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(C(O)=O)c(c23)C(=O)C1=O	4-O-beta-glucopyranosyl-6,7-dihydro-2,2,8-trimethyl-6,7-dioxo-2H-naphtho[1,8-bc]furan-5-carboxylic acid
CC1=CC(=O)C(O)C2(C)C1CC1OC(=O)CC3(O)C4(C)OCC13C2C(=CO)C4O	Samaderin E
CC1=CC(=O)C2C(C)(C)CCCC22C(=O)OC(CC12O)c1ccoc1	Haplomitrenolide B
CC1=CC(=O)C2C(C)(CCCC22C1CC(OC2=O)c1ccoc1)C(O)=O	Haplomitrenolide C
CC1=CC(=O)C2CC1(OC1OC(CO)C(O)C(O)C1O)C2(C)CO	(1S,5R,6R)-1-(beta-D-glucopyranosyloxy)-8-hydroxy-pin-2-en-4-one
CC1=CC(=O)CC(=C)C2COC(=O)C(=C\C=C\C(C)(C)O)C2CC1	(4Z,4aS,7Z,11aR)-4-((E)-4-hydroxy-4-methylpent-2-enylidene)-7-methyl-11-methylene-4,4a,5,6,11,11a-hexahydrocyclonona[c]pyran-3,9(1H,10H)-dione
CC1=CC(=O)CC(=C)CCC2CCC=C(C(=O)C1)C2(C)C	Cespihypotin D
CC1=CC(=O)CC2C3(C)CCC(C)(CC3C(=O)CC12C)C(O)CO	15,16-Dihydroxy-3-erythroxylene-2,7-dione
CC1=CC(=O)[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CCC1=CCOC1=O	15,16-epoxy-labdane-7,13-diene-6,16-dione
CC1=CC(=O)[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CCc1ccoc1	deoxysolidagenone
CC1=CC(CO)C(C)(C)C11CCCC1(C)C	Oshalagrenol
CC1=CC(O)C(C)(C)CCCC2(C)OC2CC1O	Fexerol
CC1=CC(O)C(CC1)C1(C)CCC(O1)C(C)(C)O	7,10-Epoxy-2-bisabolene-1,11-diol
CC1=CC(O)C(O)C(O)C1=O	4,5,6-Trihydroxy-2-methyl-2-cyclohexen-1-one
CC1=CC(O)C2=C(C)CCC3C(OC(=O)C3=C)C12O	2-hydroxy-8-desacetoxyzuurbergenin
CC1=CC(O)C2C1C1OC(=O)C(=C)C1C(O)CC2=C	2,8-Dihydroxy-3,10(14),11(13)-guaiatrien-12,6-olide
CC1=CC(O)CC(=C)C2C(O)OCC(=CC=CC(C)(C)O)C2CC1	Xenialactol
CC1=CC(O)CC(=C)CCC2CCC3=C(C(=O)C1C3O)C2(C)C	cespitularin F
CC1=CC(O)CC(C)=CCC2CCC(C)(O)C(CC1)C2(C)C	3,8-Seco-3,7-taxadiene-1,12-diol
CC1=CC2(CC(=O)c3c(O)cccc3C2O)OC1=O	Lambertellol A
CC1=CC2(CC=C(C)C3CCC(C)(O)C23)OC1=O	4-Hydroxy-7(11),9-valerenadien-12,6-olide
CC1=CC23CC1CCC2C1(C)CCCC(C)(C)C1CC3	15-Kaurene
CC1=CC2C(CC1)C(C)(C)Oc1c(O)ccc(CCC(=O)c3ccc(O)cc3O)c21	Artaltilin A
CC1=CC2C(CC1)C(C)(CCC2C1(C)CCC(Cl)C(C)(C)O1)NC=O	Kalihinene X
CC1=CC2C(CCC(C)(C#N)C2CC1)C1(C)CCC(O1)C(C)(C)C#N	Kalihinene
CC1=CC2C(O)C(COC3OC(CO)C(O)C(O)C3O)CC2(O)C(=O)C(C)=CC2C(CC1O)C2(C)C	3beta,7beta,15beta-trihydroxy-14-oxolathyra-5E,12E-dienyl-16-O-beta-D-glucopyranoside
CC1=CC2CCC3C(C)(CO)CCCC3(C)C22CCC1C2	13-Villanoven-19-ol
